0.5, 0.524534, 0.549009, 0.573365, 0.597545, 0.62149, 0.645142, 0.668445, 0.691342, 0.713778, 0.735698, 0.757051, 0.777785, 0.79785, 0.817197, 0.835779
0.499729, 0.523083, 0.546381, 0.569567, 0.592584, 0.615377, 0.637892, 0.660074, 0.68187, 0.703227, 0.724094, 0.74442, 0.764157, 0.783257, 0.801673, 0.819362
0.499459, 0.521689, 0.543866, 0.565936, 0.587846, 0.609543, 0.630975, 0.65209, 0.672837, 0.693167, 0.71303, 0.732378, 0.751166, 0.769347, 0.786877, 0.803716
0.499188, 0.520349, 0.541459, 0.562467, 0.583322, 0.603975, 0.624375, 0.644474, 0.664223, 0.683574, 0.702481, 0.720898, 0.738781, 0.756087, 0.772774, 0.788802
0.498919, 0.51906, 0.539154, 0.55915, 0.579001, 0.59866, 0.618078, 0.637208, 0.656006, 0.674426, 0.692422, 0.709953, 0.726975, 0.743447, 0.759331, 0.774587
0.498649, 0.517821, 0.536946, 0.555979, 0.574874, 0.593585, 0.612067, 0.630277, 0.648169, 0.665701, 0.68283, 0.699516, 0.715718, 0.731397, 0.746515, 0.761036
0.498381, 0.516628, 0.534832, 0.552947, 0.570931, 0.58874, 0.606331, 0.623663, 0.640692, 0.657379, 0.673683, 0.689564, 0.704985, 0.719908, 0.734298, 0.748119
0.498114, 0.515481, 0.532806, 0.550047, 0.567164, 0.584114, 0.600856, 0.617352, 0.63356, 0.649442, 0.664959, 0.680074, 0.694751, 0.708954, 0.722649, 0.735804
0.497848, 0.514376, 0.530865, 0.547274, 0.563564, 0.579696, 0.59563, 0.611329, 0.626755, 0.64187, 0.656638, 0.671023, 0.684992, 0.698509, 0.711543, 0.724062
0.497583, 0.513313, 0.529005, 0.544621, 0.560124, 0.575476, 0.590641, 0.605581, 0.620261, 0.634646, 0.648701, 0.662391, 0.675684, 0.688549, 0.700953, 0.712868
0.49732, 0.512289, 0.527222, 0.542083, 0.556836, 0.571446, 0.585877, 0.600095, 0.614065, 0.627754, 0.641129, 0.654157, 0.666808, 0.67905, 0.690855, 0.702193
0.497058, 0.511302, 0.525513, 0.539654, 0.553693, 0.567596, 0.581328, 0.594858, 0.608152, 0.621178, 0.633906, 0.646303, 0.658341, 0.669991, 0.681224, 0.692013
0.496798, 0.510352, 0.523874, 0.53733, 0.550688, 0.563917, 0.576984, 0.589858, 0.602508, 0.614903, 0.627013, 0.63881, 0.650265, 0.66135, 0.672039, 0.682305
0.49654, 0.509437, 0.522302, 0.535105, 0.547816, 0.560402, 0.572835, 0.585085, 0.597121, 0.608914, 0.620437, 0.631662, 0.64256, 0.653107, 0.663277, 0.673046
0.496284, 0.508554, 0.520794, 0.532976, 0.545068, 0.557044, 0.568873, 0.580527, 0.591978, 0.603198, 0.614161, 0.62484, 0.63521, 0.645244, 0.65492, 0.664214
0.496031, 0.507703, 0.519348, 0.530937, 0.542441, 0.553834, 0.565087, 0.576174, 0.587068, 0.597742, 0.608172, 0.618331, 0.628196, 0.637742, 0.646947, 0.655789
0.49578, 0.506883, 0.51796, 0.528984, 0.539928, 0.550765, 0.56147, 0.572016, 0.582379, 0.592534, 0.602455, 0.612119, 0.621503, 0.630584, 0.63934, 0.647751
0.495531, 0.506093, 0.516629, 0.527114, 0.537524, 0.547832, 0.558014, 0.568045, 0.577902, 0.587561, 0.596997, 0.60619, 0.615116, 0.623753, 0.632082, 0.640082
0.495285, 0.50533, 0.515351, 0.525323, 0.535223, 0.545027, 0.554711, 0.564252, 0.573626, 0.582812, 0.591787, 0.60053, 0.609019, 0.617234, 0.625155, 0.632763
0.495042, 0.504595, 0.514124, 0.523607, 0.533022, 0.542345, 0.551554, 0.560627, 0.569542, 0.578277, 0.586812, 0.595126, 0.603199, 0.611011, 0.618544, 0.625779
0.494802, 0.503885, 0.512946, 0.521963, 0.530915, 0.53978, 0.548536, 0.557163, 0.56564, 0.573946, 0.582062, 0.589967, 0.597643, 0.605071, 0.612234, 0.619113
0.494566, 0.503201, 0.511815, 0.520388, 0.528899, 0.537327, 0.545651, 0.553853, 0.561912, 0.569809, 0.577524, 0.58504, 0.592338, 0.5994, 0.606209, 0.61275
0.494332, 0.502541, 0.510729, 0.518878, 0.526968, 0.534979, 0.542893, 0.550689, 0.55835, 0.565856, 0.57319, 0.580334, 0.587271, 0.593984, 0.600457, 0.606675
0.494102, 0.501904, 0.509686, 0.517431, 0.52512, 0.532734, 0.540255, 0.547664, 0.554945, 0.562079, 0.56905, 0.575839, 0.582432, 0.588812, 0.594964, 0.600873
0.493876, 0.501289, 0.508684, 0.516044, 0.52335, 0.530585, 0.537731, 0.544772, 0.551691, 0.55847, 0.565093, 0.571545, 0.57781, 0.583872, 0.589718, 0.595333
0.493654, 0.500696, 0.507722, 0.514713, 0.521654, 0.528528, 0.535317, 0.542006, 0.548579, 0.555019, 0.561312, 0.567441, 0.573393, 0.579153, 0.584706, 0.590041
0.493435, 0.500124, 0.506797, 0.513438, 0.52003, 0.526559, 0.533008, 0.539361, 0.545604, 0.551721, 0.557697, 0.563519, 0.569172, 0.574643, 0.579918, 0.584984
0.49322, 0.499572, 0.505908, 0.512214, 0.518474, 0.524674, 0.530797, 0.53683, 0.542758, 0.548567, 0.554242, 0.55977, 0.565138, 0.570333, 0.575342, 0.580153
0.49301, 0.499039, 0.505055, 0.511041, 0.516984, 0.522869, 0.528682, 0.534409, 0.540036, 0.54555, 0.550938, 0.556186, 0.561281, 0.566213, 0.570968, 0.575535
0.492804, 0.498526, 0.504234, 0.509915, 0.515555, 0.521139, 0.526656, 0.532091, 0.537431, 0.542664, 0.547777, 0.552757, 0.557593, 0.562273, 0.566786, 0.57112
0.492602, 0.49803, 0.503446, 0.508835, 0.514185, 0.519483, 0.524717, 0.529873, 0.534939, 0.539903, 0.544753, 0.549478, 0.554066, 0.558505, 0.562786, 0.566898
0.492404, 0.497552, 0.502688, 0.507798, 0.512872, 0.517896, 0.522859, 0.527748, 0.532553, 0.53726, 0.54186, 0.54634, 0.550691, 0.554901, 0.55896, 0.562859
0.492212, 0.497091, 0.501959, 0.506803, 0.511613, 0.516375, 0.521079, 0.525714, 0.530268, 0.53473, 0.53909, 0.543337, 0.547461, 0.551452, 0.555299, 0.558995
0.492024, 0.496647, 0.501259, 0.505849, 0.510405, 0.514917, 0.519374, 0.523765, 0.52808, 0.532307, 0.536438, 0.540462, 0.544369, 0.54815, 0.551795, 0.555297
0.491841, 0.496219, 0.500586, 0.504932, 0.509246, 0.513519, 0.517739, 0.521898, 0.525983, 0.529987, 0.533898, 0.537708, 0.541408, 0.544988, 0.54844, 0.551756
