1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1
0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615, 0.983615
0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232, 0.967232
0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851, 0.950851
0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474, 0.934474
0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102, 0.918102
0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737, 0.901737
0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378, 0.885378
0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029, 0.869029
0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269, 0.85269
0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361, 0.836361
