1, 0.999398, 0.997592, 0.994588, 0.990393, 0.985016, 0.97847, 0.970772, 0.96194, 0.951995, 0.940961, 0.928864, 0.915735, 0.901604, 0.886505, 0.870476
0.975686, 0.975113, 0.973394, 0.970535, 0.966541, 0.961422, 0.955192, 0.947864, 0.939456, 0.929989, 0.919486, 0.907971, 0.895473, 0.882022, 0.867649, 0.85239
0.952519, 0.951974, 0.950338, 0.947616, 0.943814, 0.938942, 0.933011, 0.926035, 0.918032, 0.909021, 0.899023, 0.888062, 0.876165, 0.86336, 0.849679, 0.835154
0.930444, 0.929925, 0.928368, 0.925777, 0.922158, 0.91752, 0.911874, 0.905235, 0.897617, 0.889039, 0.879522, 0.869089, 0.857765, 0.845576, 0.832554, 0.818728
0.909409, 0.908914, 0.907432, 0.904966, 0.901521, 0.897107, 0.891733, 0.885413, 0.878162, 0.869997, 0.860938, 0.851008, 0.840228, 0.828627, 0.816232, 0.803072
0.889362, 0.888892, 0.887481, 0.885133, 0.881855, 0.877653, 0.872538, 0.866523, 0.859621, 0.85185, 0.843227, 0.833775, 0.823515, 0.812473, 0.800675, 0.788149
0.870258, 0.86981, 0.868468, 0.866233, 0.863113, 0.859114, 0.854245, 0.84852, 0.841951, 0.834554, 0.826348, 0.817351, 0.807586, 0.797076, 0.785846, 0.773924
0.852051, 0.851625, 0.850347, 0.84822, 0.84525, 0.841444, 0.836811, 0.831361, 0.825109, 0.818069, 0.810259, 0.801696, 0.792402, 0.782399, 0.771711, 0.760364
0.834698, 0.834292, 0.833076, 0.831052, 0.828225, 0.824603, 0.820193, 0.815007, 0.809057, 0.802357, 0.794923, 0.786774, 0.777928, 0.768408, 0.758236, 0.747437
0.818157, 0.817771, 0.816614, 0.814688, 0.811998, 0.80855, 0.804353, 0.799418, 0.793755, 0.787379, 0.780304, 0.772549, 0.764131, 0.755071, 0.74539, 0.735113
0.80239, 0.802023, 0.800921, 0.799089, 0.796529, 0.793248, 0.789254, 0.784557, 0.779168, 0.7731, 0.766368, 0.758988, 0.750977, 0.742355, 0.733143, 0.723362
0.78736, 0.787011, 0.785962, 0.784218, 0.781782, 0.77866, 0.77486, 0.77039, 0.765262, 0.759488, 0.753082, 0.746059, 0.738436, 0.730231, 0.721465, 0.712158
