0.146447, 0.164221, 0.182803, 0.20215, 0.222215, 0.242949, 0.264302, 0.286222, 0.308658, 0.331555, 0.354858, 0.37851, 0.402455, 0.426635, 0.450991, 0.475466
0.163177, 0.180096, 0.197785, 0.216202, 0.235302, 0.255038, 0.275365, 0.296231, 0.317588, 0.339384, 0.361566, 0.384081, 0.406875, 0.429892, 0.453077, 0.476375
0.179096, 0.195202, 0.21204, 0.229571, 0.247752, 0.266539, 0.285887, 0.30575, 0.32608, 0.346827, 0.367942, 0.389374, 0.411071, 0.432981, 0.455051, 0.477228
0.194244, 0.209575, 0.225603, 0.24229, 0.259595, 0.277479, 0.295896, 0.314803, 0.334154, 0.353903, 0.374001, 0.394402, 0.415055, 0.43591, 0.456918, 0.478028
0.208658, 0.22325, 0.238507, 0.25439, 0.270863, 0.287885, 0.305415, 0.323412, 0.341831, 0.360629, 0.37976, 0.399178, 0.418836, 0.438687, 0.458684, 0.478777
0.222374, 0.236263, 0.250784, 0.265902, 0.281581, 0.297783, 0.314469, 0.331598, 0.34913, 0.367022, 0.385232, 0.403714, 0.422425, 0.44132, 0.460353, 0.479478
0.235424, 0.248644, 0.262465, 0.276854, 0.291777, 0.307198, 0.32308, 0.339383, 0.35607, 0.3731, 0.390431, 0.408022, 0.425832, 0.443816, 0.461931, 0.480134
0.247843, 0.260424, 0.273579, 0.287274, 0.301477, 0.316154, 0.331269, 0.346786, 0.362668, 0.378876, 0.395371, 0.412114, 0.429064, 0.446181, 0.463422, 0.480747
0.259659, 0.271633, 0.284152, 0.297186, 0.310704, 0.324672, 0.339058, 0.353826, 0.368941, 0.384366, 0.400065, 0.416, 0.432132, 0.448422, 0.464831, 0.481319
0.270903, 0.282298, 0.294213, 0.306617, 0.319481, 0.332775, 0.346465, 0.36052, 0.374905, 0.389585, 0.404525, 0.41969, 0.435042, 0.450545, 0.466161, 0.481853
0.281602, 0.292447, 0.303785, 0.315589, 0.327831, 0.340482, 0.35351, 0.366885, 0.380574, 0.394544, 0.408762, 0.423193, 0.437803, 0.452556, 0.467417, 0.482351
0.291783, 0.302103, 0.312892, 0.324125, 0.335775, 0.347813, 0.36021, 0.372938, 0.385964, 0.399258, 0.412788, 0.42652, 0.440423, 0.454462, 0.468603, 0.482813
0.301472, 0.311291, 0.321558, 0.332246, 0.343331, 0.354786, 0.366583, 0.378693, 0.391088, 0.403738, 0.416612, 0.429679, 0.442908, 0.456266, 0.469722, 0.483244
0.310691, 0.320035, 0.329803, 0.339973, 0.35052, 0.361419, 0.372643, 0.384166, 0.39596, 0.407995, 0.420245, 0.432678, 0.445265, 0.457975, 0.470778, 0.483644
0.319466, 0.328355, 0.337648, 0.347324, 0.357359, 0.367728, 0.378407, 0.38937, 0.400591, 0.412042, 0.423696, 0.435525, 0.4475, 0.459593, 0.471774, 0.484014
0.327816, 0.336273, 0.345114, 0.354319, 0.363866, 0.37373, 0.38389, 0.394319, 0.404994, 0.415888, 0.426975, 0.438228, 0.44962, 0.461125, 0.472713, 0.484358
0.335764, 0.343808, 0.352219, 0.360975, 0.370056, 0.37944, 0.389104, 0.399026, 0.40918, 0.419543, 0.430089, 0.440794, 0.451631, 0.462575, 0.473599, 0.484676
0.343329, 0.35098, 0.35898, 0.367309, 0.375947, 0.384872, 0.394065, 0.403501, 0.41316, 0.423017, 0.433048, 0.44323, 0.453539, 0.463948, 0.474433, 0.484969
0.35053, 0.357807, 0.365415, 0.373337, 0.381552, 0.390041, 0.398783, 0.407758, 0.416944, 0.426319, 0.43586, 0.445544, 0.455347, 0.465247, 0.47522, 0.48524
0.357385, 0.364305, 0.371541, 0.379073, 0.386886, 0.394958, 0.403272, 0.411807, 0.420543, 0.429458, 0.438531, 0.44774, 0.457063, 0.466477, 0.475961, 0.48549
0.363911, 0.370492, 0.377371, 0.384534, 0.391962, 0.399638, 0.407543, 0.415659, 0.423965, 0.432441, 0.441068, 0.449825, 0.45869, 0.467641, 0.476659, 0.48572
0.370126, 0.376382, 0.382922, 0.389732, 0.396794, 0.404091, 0.411607, 0.419323, 0.427219, 0.435278, 0.44348, 0.451805, 0.460233, 0.468743, 0.477316, 0.485931
0.376044, 0.38199, 0.388207, 0.39468, 0.401393, 0.40833, 0.415474, 0.422809, 0.430315, 0.437976, 0.445772, 0.453685, 0.461697, 0.469786, 0.477935, 0.486124
0.38168, 0.387332, 0.393241, 0.399393, 0.405773, 0.412366, 0.419155, 0.426126, 0.43326, 0.44054, 0.44795, 0.455471, 0.463085, 0.470774, 0.478519, 0.486301
0.387049, 0.392419, 0.398034, 0.40388, 0.409943, 0.416207, 0.422659, 0.429283, 0.436062, 0.44298, 0.450021, 0.457168, 0.464403, 0.471709, 0.479068, 0.486463
0.392165, 0.397267, 0.402601, 0.408155, 0.413914, 0.419866, 0.425995, 0.432288, 0.438728, 0.445301, 0.45199, 0.458779, 0.465653, 0.472594, 0.479585, 0.486611
0.397039, 0.401885, 0.406952, 0.412227, 0.417697, 0.42335, 0.429172, 0.435149, 0.441266, 0.447509, 0.453862, 0.460311, 0.466839, 0.473432, 0.480073, 0.486746
0.401686, 0.406288, 0.411099, 0.416108, 0.421302, 0.42667, 0.432199, 0.437874, 0.443682, 0.44961, 0.455643, 0.461767, 0.467966, 0.474226, 0.480532, 0.486868
0.406116, 0.410485, 0.415052, 0.419807, 0.424738, 0.429834, 0.435082, 0.440469, 0.445983, 0.451611, 0.457338, 0.463151, 0.469036, 0.474979, 0.480965, 0.48698
0.410342, 0.414487, 0.418822, 0.423334, 0.428014, 0.43285, 0.43783, 0.442943, 0.448176, 0.453516, 0.458951, 0.464468, 0.470052, 0.475692, 0.481373, 0.487081
0.414373, 0.418306, 0.422417, 0.426698, 0.431138, 0.435725, 0.44045, 0.4453, 0.450265, 0.455331, 0.460487, 0.46572, 0.471018, 0.476369, 0.481758, 0.487173
0.41822, 0.421949, 0.425848, 0.429908, 0.434118, 0.438468, 0.442949, 0.447548, 0.452256, 0.45706, 0.46195, 0.466913, 0.471937, 0.47701, 0.482121, 0.487257
0.421893, 0.425428, 0.429124, 0.432972, 0.436963, 0.441086, 0.445333, 0.449693, 0.454155, 0.458709, 0.463344, 0.468048, 0.472811, 0.47762, 0.482464, 0.487332
0.425401, 0.428751, 0.432252, 0.435898, 0.439679, 0.443586, 0.44761, 0.45174, 0.455968, 0.460283, 0.464674, 0.469131, 0.473643, 0.478199, 0.482789, 0.487401
0.428754, 0.431926, 0.435241, 0.438694, 0.442274, 0.445974, 0.449784, 0.453695, 0.457699, 0.461784, 0.465942, 0.470163, 0.474435, 0.47875, 0.483096, 0.487463
0.43196, 0.434961, 0.438099, 0.441366, 0.444754, 0.448256, 0.451861, 0.455563, 0.459352, 0.463218, 0.467153, 0.471147, 0.475191, 0.479274, 0.483387, 0.48752
0.435027, 0.437865, 0.440833, 0.443923, 0.447127, 0.450438, 0.453849, 0.457349, 0.460932, 0.464589, 0.46831, 0.472088, 0.475912, 0.479773, 0.483663, 0.487572
0.437963, 0.440646, 0.44345, 0.44637, 0.449398, 0.452527, 0.45575, 0.459058, 0.462444, 0.4659, 0.469417, 0.472987, 0.4766, 0.48025, 0.483926, 0.487619
0.440776, 0.443309, 0.445957, 0.448714, 0.451574, 0.454528, 0.457571, 0.460695, 0.463892, 0.467155, 0.470476, 0.473847, 0.477259, 0.480705, 0.484176, 0.487664
0.443473, 0.445863, 0.448361, 0.450962, 0.453659, 0.456446, 0.459317, 0.462264, 0.46528, 0.468358, 0.471491, 0.47467, 0.477889, 0.48114, 0.484414, 0.487705
0.446061, 0.448313, 0.450667, 0.453118, 0.45566, 0.458287, 0.460992, 0.463769, 0.466611, 0.469512, 0.472464, 0.47546, 0.478494, 0.481557, 0.484643, 0.487743
0.448547, 0.450666, 0.452882, 0.455189, 0.457582, 0.460054, 0.4626, 0.465214, 0.467889, 0.47062, 0.473398, 0.476219, 0.479074, 0.481957, 0.484862, 0.48778
0.450937, 0.452929, 0.455012, 0.45718, 0.459429, 0.461753, 0.464147, 0.466604, 0.469118, 0.471685, 0.474297, 0.476948, 0.479632, 0.482342, 0.485072, 0.487815
0.453237, 0.455107, 0.457062, 0.459097, 0.461208, 0.463389, 0.465635, 0.467941, 0.470302, 0.47271, 0.475162, 0.47765, 0.480169, 0.482713, 0.485275, 0.48785
0.455453, 0.457205, 0.459037, 0.460944, 0.462922, 0.464965, 0.46707, 0.469231, 0.471442, 0.473699, 0.475996, 0.478327, 0.480687, 0.483071, 0.485472, 0.487884
0.457592, 0.45923, 0.460943, 0.462726, 0.464575, 0.466487, 0.468455, 0.470475, 0.472543, 0.474654, 0.476801, 0.478982, 0.481189, 0.483417, 0.485662, 0.487918
0.459658, 0.461186, 0.462784, 0.464448, 0.466174, 0.467957, 0.469793, 0.471678, 0.473608, 0.475577, 0.477581, 0.479615, 0.481674, 0.483754, 0.485848, 0.487953
0.461656, 0.463079, 0.464566, 0.466114, 0.46772, 0.46938, 0.471089, 0.472843, 0.474639, 0.476471, 0.478336, 0.480229, 0.482146, 0.484081, 0.48603, 0.487989
0.463593, 0.464913, 0.466293, 0.46773, 0.46922, 0.470759, 0.472345, 0.473973, 0.475639, 0.477339, 0.47907, 0.480826, 0.482604, 0.4844, 0.486209, 0.488026
0.465473, 0.466693, 0.467969, 0.469298, 0.470675, 0.472099, 0.473565, 0.475071, 0.476611, 0.478183, 0.479783, 0.481408, 0.483052, 0.484712, 0.486385, 0.488065
0.4673, 0.468424, 0.469599, 0.470823, 0.472091, 0.473403, 0.474753, 0.476139, 0.477558, 0.479006, 0.480479, 0.481975, 0.483489, 0.485019, 0.486559, 0.488106
0.46908, 0.47011, 0.471187, 0.472309, 0.473472, 0.474673, 0.475911, 0.477182, 0.478482, 0.479809, 0.48116, 0.482531, 0.483919, 0.48532, 0.486732, 0.48815
0.470817, 0.471756, 0.472737, 0.473759, 0.474819, 0.475915, 0.477043, 0.4782, 0.479386, 0.480595, 0.481826, 0.483076, 0.48434, 0.485618, 0.486904, 0.488197
0.472515, 0.473365, 0.474254, 0.475179, 0.476138, 0.477129, 0.47815, 0.479199, 0.480271, 0.481366, 0.48248, 0.483611, 0.484756, 0.485912, 0.487077, 0.488247
0.474179, 0.474942, 0.47574, 0.47657, 0.477431, 0.478321, 0.479238, 0.480179, 0.481142, 0.482124, 0.483124, 0.48414, 0.485167, 0.486205, 0.487251, 0.488301
0.475813, 0.476491, 0.4772, 0.477937, 0.478702, 0.479493, 0.480307, 0.481143, 0.481998, 0.482872, 0.48376, 0.484662, 0.485575, 0.486497, 0.487426, 0.488359
0.477422, 0.478016, 0.478637, 0.479284, 0.479955, 0.480648, 0.481362, 0.482094, 0.482844, 0.48361, 0.484389, 0.48518, 0.48598, 0.486788, 0.487603, 0.488421
0.479008, 0.47952, 0.480055, 0.480613, 0.481191, 0.481788, 0.482403, 0.483035, 0.483681, 0.484341, 0.485013, 0.485694, 0.486384, 0.487081, 0.487782, 0.488488
0.480576, 0.481007, 0.481458, 0.481928, 0.482414, 0.482918, 0.483436, 0.483967, 0.484512, 0.485067, 0.485633, 0.486207, 0.486788, 0.487374, 0.487965, 0.488559
0.48213, 0.482482, 0.482849, 0.483232, 0.483628, 0.484038, 0.484461, 0.484894, 0.485338, 0.48579, 0.486251, 0.486719, 0.487192, 0.48767, 0.488152, 0.488636
0.483674, 0.483947, 0.484232, 0.484528, 0.484836, 0.485154, 0.485481, 0.485817, 0.486161, 0.486512, 0.486869, 0.487232, 0.487599, 0.48797, 0.488343, 0.488718
