1, 0.997592, 0.990393, 0.97847, 0.96194, 0.940961, 0.915735, 0.886505, 0.853553, 0.817197, 0.777785, 0.735698, 0.691342, 0.645142, 0.597545, 0.549009, 0.5, 0.450991, 0.402455, 0.354858, 0.308658, 0.264302, 0.222215, 0.182803, 0.146447, 0.113495, 0.0842652, 0.0590394, 0.0380602, 0.0215298, 0.00960736, 0.00240764, 3.7494e-33, 0.00240764, 0.00960736, 0.0215298, 0.0380602, 0.0590394, 0.0842652, 0.113495, 0.146447, 0.182803, 0.222215, 0.264302, 0.308658, 0.354858, 0.402455, 0.450991, 0.5, 0.549009, 0.597545, 0.645142, 0.691342, 0.735698, 0.777785, 0.817197, 0.853553, 0.886505, 0.915735, 0.940961, 0.96194, 0.97847, 0.990393, 0.997592
0.743719, 0.879245, 0.87512, 0.863821, 0.847917, 0.820868, 0.794815, 0.757545, 0.622192, 0.687457, 0.649895, 0.653144, 0.623838, 0.588037, 0.547334, 0.50129, 0.4763, 0.443527, 0.407312, 0.372316, 0.335506, 0.298122, 0.262519, 0.229313, 0.199366, 0.172447, 0.149981, 0.130784, 0.11469, 0.102986, 0.105849, 0.125046, 0.158907, 0.133073, 0.120581, 0.120649, 0.133153, 0.150056, 0.17717, 0.190981, 0.223487, 0.258703, 0.300746, 0.301602, 0.332842, 0.364701, 0.397254, 0.430613, 0.471336, 0.51076, 0.544349, 0.574084, 0.580576, 0.604586, 0.663598, 0.630924, 0.750804, 0.784076, 0.798231, 0.816598, 0.829169, 0.840949, 0.855466, 0.875091
0.733523, 0.783593, 0.78584, 0.806295, 0.739455, 0.727832, 0.705532, 0.659826, 0.653211, 0.638914, 0.625313, 0.613006, 0.584809, 0.557905, 0.526454, 0.492684, 0.468749, 0.439044, 0.40898, 0.380954, 0.353921, 0.323886, 0.293718, 0.265768, 0.241304, 0.219476, 0.200515, 0.183691, 0.171535, 0.162139, 0.23977, 0.19029, 0.221422, 0.200137, 0.186565, 0.18676, 0.243864, 0.21533, 0.232771, 0.245884, 0.253182, 0.263915, 0.301624, 0.32244, 0.349618, 0.373006, 0.397055, 0.419714, 0.451951, 0.478544, 0.495683, 0.527548, 0.550238, 0.562221, 0.601559, 0.63478, 0.665954, 0.702297, 0.719674, 0.735704, 0.748743, 0.759197, 0.774725, 0.782244
0.728413, 0.730618, 0.726565, 0.716129, 0.704609, 0.696237, 0.677756, 0.63646, 0.61874, 0.606293, 0.59897, 0.583052, 0.566005, 0.539188, 0.513897, 0.488384, 0.465645, 0.437973, 0.410798, 0.386413, 0.362808, 0.337651, 0.312729, 0.289658, 0.269759, 0.251712, 0.234281, 0.218604, 0.213387, 0.208197, 0.210762, 0.216768, 0.234732, 0.213236, 0.213761, 0.221352, 0.236664, 0.245489, 0.259669, 0.268471, 0.278203, 0.289641, 0.312639, 0.333642, 0.355027, 0.377558, 0.398454, 0.417813, 0.441417, 0.461711, 0.475618, 0.504999, 0.523143, 0.538524, 0.55502, 0.581036, 0.589363, 0.634059, 0.661638, 0.680671, 0.695848, 0.704279, 0.718798, 0.729064
0.740439, 0.69961, 0.62775, 0.646576, 0.59847, 0.653599, 0.647642, 0.629673, 0.589706, 0.602172, 0.581128, 0.565099, 0.547792, 0.526858, 0.501153, 0.482824, 0.460603, 0.436534, 0.412991, 0.397193, 0.368241, 0.345159, 0.324393, 0.305622, 0.289113, 0.290163, 0.259029, 0.246543, 0.24479, 0.237147, 0.234634, 0.231035, 0.222939, 0.225459, 0.234771, 0.24426, 0.252281, 0.257581, 0.280954, 0.28087, 0.293112, 0.306918, 0.323957, 0.342467, 0.361401, 0.382159, 0.399247, 0.417339, 0.434544, 0.454973, 0.472819, 0.497077, 0.507999, 0.519797, 0.519083, 0.556444, 0.577991, 0.606204, 0.580424, 0.636928, 0.651078, 0.655126, 0.665626, 0.692596
0.669219, 0.660149, 0.641856, 0.638618, 0.631478, 0.630156, 0.611904, 0.61103, 0.607757, 0.605722, 0.575776, 0.562718, 0.542765, 0.521342, 0.497446, 0.479109, 0.457998, 0.436076, 0.413269, 0.393168, 0.371659, 0.350766, 0.333241, 0.317136, 0.302316, 0.288715, 0.275475, 0.26789, 0.26896, 0.257446, 0.251293, 0.2491, 0.243027, 0.245657, 0.250154, 0.259751, 0.26555, 0.289355, 0.253987, 0.293606, 0.306778, 0.321119, 0.333074, 0.347826, 0.363895, 0.381705, 0.39891, 0.413553, 0.436222, 0.449873, 0.469077, 0.494237, 0.495483, 0.509879, 0.52763, 0.549262, 0.569264, 0.582208, 0.58061, 0.610376, 0.625503, 0.634797, 0.646912, 0.661978
0.638266, 0.636601, 0.626948, 0.628205, 0.609221, 0.612764, 0.60249, 0.599432, 0.590596, 0.582668, 0.563929, 0.565436, 0.537672, 0.513642, 0.494536, 0.476237, 0.457028, 0.436206, 0.414628, 0.395595, 0.364655, 0.357636, 0.341301, 0.323604, 0.308574, 0.297559, 0.288091, 0.28176, 0.277522, 0.267718, 0.261777, 0.251361, 0.189378, 0.251391, 0.262458, 0.271622, 0.259211, 0.284389, 0.290036, 0.309213, 0.311703, 0.325083, 0.338269, 0.352904, 0.367912, 0.383748, 0.39941, 0.415493, 0.430349, 0.44592, 0.460431, 0.478733, 0.490731, 0.505681, 0.522183, 0.540998, 0.557495, 0.566537, 0.580761, 0.594061, 0.605829, 0.617346, 0.628633, 0.635479
0.608339, 0.623895, 0.61366, 0.605547, 0.609138, 0.604453, 0.599601, 0.592821, 0.58208, 0.57043, 0.559064, 0.546459, 0.526553, 0.507518, 0.490463, 0.473986, 0.45499, 0.436159, 0.417156, 0.399662, 0.380396, 0.362534, 0.3494, 0.328542, 0.314031, 0.305734, 0.301256, 0.298892, 0.291119, 0.28041, 0.271078, 0.264797, 0.25812, 0.265132, 0.265622, 0.269285, 0.259743, 0.283841, 0.290283, 0.253602, 0.311039, 0.328225, 0.34306, 0.356968, 0.371783, 0.385138, 0.398411, 0.413636, 0.422997, 0.442863, 0.457452, 0.471356, 0.486959, 0.501735, 0.517203, 0.533933, 0.549804, 0.560442, 0.573346, 0.580515, 0.588724, 0.600808, 0.6111, 0.619877
0.658283, 0.594623, 0.613015, 0.604608, 0.598476, 0.596055, 0.590744, 0.582935, 0.573568, 0.588907, 0.554799, 0.538805, 0.520401, 0.502629, 0.484179, 0.470355, 0.453204, 0.436289, 0.419425, 0.404615, 0.393846, 0.366513, 0.352831, 0.336749, 0.323767, 0.314939, 0.307485, 0.302869, 0.295959, 0.254655, 0.2792, 0.273359, 0.272466, 0.274199, 0.274935, 0.279678, 0.283014, 0.29662, 0.302963, 0.311378, 0.32128, 0.333204, 0.346115, 0.35934, 0.372986, 0.384856, 0.398366, 0.411529, 0.426323, 0.439616, 0.452872, 0.465398, 0.501521, 0.48761, 0.511163, 0.527293, 0.54084, 0.551757, 0.561119, 0.550497, 0.578504, 0.589199, 0.599788, 0.61733
0.604217, 0.592183, 0.630818, 0.609759, 0.587116, 0.588461, 0.58163, 0.57046, 0.565214, 0.557075, 0.547335, 0.532195, 0.516859, 0.499212, 0.483676, 0.468151, 0.452198, 0.436026, 0.418835, 0.404433, 0.381779, 0.372938, 0.357129, 0.344743, 0.333355, 0.323995, 0.314393, 0.314328, 0.299172, 0.289971, 0.285049, 0.281313, 0.278567, 0.278981, 0.291415, 0.292703, 0.297839, 0.305619, 0.312288, 0.321461, 0.328746, 0.336713, 0.348066, 0.361379, 0.373812, 0.38457, 0.398235, 0.411544, 0.423824, 0.437496, 0.449821, 0.461989, 0.477988, 0.494463, 0.506194, 0.519421, 0.533011, 0.543313, 0.555132, 0.555507, 0.568622, 0.57902, 0.586227, 0.594179
0.580572, 0.581643, 0.583418, 0.626037, 0.578408, 0.582947, 0.572618, 0.554538, 0.5487, 0.54162, 0.539223, 0.524591, 0.510982, 0.495806, 0.481597, 0.46662, 0.451113, 0.43596, 0.419943, 0.404336, 0.392084, 0.376922, 0.362785, 0.35005, 0.340561, 0.331475, 0.329664, 0.314306, 0.306215, 0.296941, 0.292602, 0.288858, 0.285489, 0.283667, 0.284772, 0.292405, 0.304546, 0.31431, 0.316681, 0.323592, 0.332305, 0.34367, 0.352328, 0.362878, 0.374813, 0.385764, 0.39836, 0.410886, 0.421964, 0.436428, 0.447528, 0.457281, 0.473264, 0.487241, 0.499859, 0.510564, 0.524313, 0.534862, 0.54108, 0.549164, 0.560718, 0.569383, 0.575533, 0.578582
0.573698, 0.576104, 0.575663, 0.574977, 0.571631, 0.571759, 0.567473, 0.556997, 0.550958, 0.540717, 0.53088, 0.516524, 0.504858, 0.492018, 0.479069, 0.465039, 0.450708, 0.435848, 0.420924, 0.407018, 0.394402, 0.37941, 0.365908, 0.354805, 0.346017, 0.340747, 0.329727, 0.322292, 0.314343, 0.306096, 0.301348, 0.297915, 0.296999, 0.299564, 0.290544, 0.296644, 0.30742, 0.317569, 0.318858, 0.323577, 0.333707, 0.34091, 0.352993, 0.364216, 0.37562, 0.386679, 0.398523, 0.410748, 0.423893, 0.435259, 0.446207, 0.45772, 0.470811, 0.482852, 0.494258, 0.499597, 0.516717, 0.529252, 0.539423, 0.546042, 0.554316, 0.56147, 0.56709, 0.570764
0.566276, 0.549683, 0.562901, 0.567337, 0.566915, 0.565166, 0.561608, 0.556793, 0.55142, 0.537516, 0.525723, 0.513153, 0.501803, 0.48971, 0.477049, 0.463572, 0.450278, 0.435538, 0.421299, 0.407684, 0.39393, 0.381201, 0.368978, 0.358592, 0.349312, 0.340928, 0.334255, 0.327542, 0.31998, 0.312767, 0.308031, 0.305116, 0.302967, 0.301931, 0.298656, 0.303506, 0.30962, 0.315901, 0.320944, 0.326313, 0.335928, 0.345979, 0.355864, 0.365835, 0.376476, 0.386804, 0.398482, 0.410275, 0.421806, 0.434047, 0.445152, 0.456446, 0.467504, 0.479684, 0.490264, 0.495923, 0.513879, 0.524931, 0.534442, 0.538995, 0.54784, 0.554197, 0.559123, 0.562695
0.557087, 0.559053, 0.560357, 0.56466, 0.553613, 0.557883, 0.553231, 0.535046, 0.528534, 0.531062, 0.541211, 0.510801, 0.499281, 0.487525, 0.474899, 0.461818, 0.448908, 0.435086, 0.421749, 0.409387, 0.39552, 0.383131, 0.37165, 0.36119, 0.351604, 0.343417, 0.336478, 0.330204, 0.323417, 0.317263, 0.313002, 0.31023, 0.307735, 0.30511, 0.306118, 0.309629, 0.314932, 0.321112, 0.325965, 0.330845, 0.337521, 0.347616, 0.357742, 0.366638, 0.376442, 0.385733, 0.397734, 0.409637, 0.421572, 0.430988, 0.443463, 0.454646, 0.465239, 0.47646, 0.487323, 0.499816, 0.509973, 0.518395, 0.522006, 0.525436, 0.538717, 0.547428, 0.55195, 0.555192
0.550074, 0.552568, 0.572916, 0.548775, 0.553051, 0.550457, 0.546139, 0.540805, 0.531728, 0.532522, 0.516213, 0.509054, 0.497413, 0.485456, 0.472985, 0.460376, 0.447809, 0.434987, 0.422215, 0.409555, 0.397369, 0.385509, 0.374161, 0.363555, 0.354162, 0.346172, 0.338697, 0.33183, 0.325845, 0.320587, 0.316577, 0.313572, 0.31102, 0.309255, 0.310986, 0.31398, 0.31859, 0.324377, 0.329019, 0.332899, 0.337683, 0.347922, 0.358386, 0.367503, 0.37717, 0.386902, 0.39784, 0.408906, 0.420126, 0.431258, 0.443287, 0.453129, 0.463073, 0.471697, 0.485215, 0.493848, 0.505194, 0.504736, 0.523662, 0.527829, 0.536514, 0.542272, 0.54628, 0.54895
0.546502, 0.548909, 0.550548, 0.549436, 0.545869, 0.543257, 0.538784, 0.533665, 0.527661, 0.522914, 0.512568, 0.503794, 0.493291, 0.482837, 0.470862, 0.458978, 0.446982, 0.434742, 0.422468, 0.410974, 0.398664, 0.387258, 0.37617, 0.365482, 0.356589, 0.330664, 0.340843, 0.333613, 0.328274, 0.323735, 0.319738, 0.316171, 0.313264, 0.311394, 0.314413, 0.317412, 0.322077, 0.327974, 0.331993, 0.336762, 0.342016, 0.350247, 0.359049, 0.367971, 0.377413, 0.387394, 0.397686, 0.408279, 0.419186, 0.430261, 0.441341, 0.451152, 0.461132, 0.471725, 0.482017, 0.487236, 0.501281, 0.50844, 0.531465, 0.524897, 0.531952, 0.537591, 0.541737, 0.544543
