1, 0.990393, 0.96194, 0.915735, 0.853553, 0.777785, 0.691342, 0.597545, 0.5, 0.402455, 0.308658, 0.222215, 0.146447, 0.0842652, 0.0380602, 0.00960736, 3.7494e-33, 0.00960736, 0.0380602, 0.0842652, 0.146447, 0.222215, 0.308658, 0.402455, 0.5, 0.597545, 0.691342, 0.777785, 0.853553, 0.915735, 0.96194, 0.990393
0.909714, 0.901822, 0.87845, 0.840499, 0.78943, 0.727199, 0.6562, 0.579163, 0.499046, 0.418929, 0.341892, 0.270894, 0.208664, 0.157595, 0.119647, 0.096278, 0.0883882, 0.096283, 0.11966, 0.157606, 0.208675, 0.270901, 0.3419, 0.418937, 0.499054, 0.57917, 0.65621, 0.727206, 0.789436, 0.840507, 0.878458, 0.901824
0.83521, 0.828731, 0.80955, 0.778395, 0.736472, 0.685387, 0.627105, 0.563867, 0.4981, 0.432333, 0.369094, 0.310813, 0.259728, 0.217808, 0.186658, 0.167477, 0.161001, 0.167495, 0.186669, 0.21782, 0.259752, 0.310824, 0.369106, 0.432345, 0.498111, 0.563881, 0.627127, 0.685401, 0.736482, 0.778407, 0.809561, 0.828738
0.773678, 0.768364, 0.75263, 0.727076, 0.69269, 0.650789, 0.602985, 0.551115, 0.497171, 0.443227, 0.391356, 0.343552, 0.301652, 0.267267, 0.241718, 0.225988, 0.220675, 0.225992, 0.241724, 0.267275, 0.301662, 0.343564, 0.39137, 0.443239, 0.497182, 0.551127, 0.603001, 0.650802, 0.692701, 0.727088, 0.752642, 0.76837
0.722801, 0.718447, 0.705556, 0.684622, 0.65645, 0.622122, 0.582958, 0.540463, 0.496268, 0.452074, 0.409578, 0.370413, 0.336086, 0.307916, 0.286984, 0.274095, 0.269742, 0.274096, 0.286987, 0.307922, 0.336098, 0.370426, 0.409591, 0.452084, 0.496276, 0.54047, 0.582967, 0.62213, 0.656457, 0.68463, 0.705563, 0.71845
0.680664, 0.677104, 0.666562, 0.649441, 0.626401, 0.598328, 0.566299, 0.531544, 0.495401, 0.459257, 0.424503, 0.392473, 0.3644, 0.341362, 0.324244, 0.313701, 0.310141, 0.3137, 0.324241, 0.341362, 0.364402, 0.392478, 0.42451, 0.459263, 0.495404, 0.531547, 0.566308, 0.598327, 0.626406, 0.649447, 0.666564, 0.677105
0.645691, 0.642791, 0.63419, 0.620226, 0.601433, 0.578534, 0.552408, 0.524058, 0.494579, 0.465098, 0.43675, 0.410624, 0.387724, 0.368931, 0.354967, 0.346371, 0.343465, 0.346366, 0.354968, 0.368928, 0.38772, 0.410621, 0.436747, 0.465097, 0.494573, 0.524056, 0.552403, 0.57853, 0.601431, 0.620224, 0.634187, 0.64279
0.616581, 0.614223, 0.607239, 0.595897, 0.580626, 0.562021, 0.540796, 0.517764, 0.493812, 0.46986, 0.446828, 0.425601, 0.406996, 0.391726, 0.380383, 0.373393, 0.371032, 0.373389, 0.380375, 0.391716, 0.406988, 0.425603, 0.446819, 0.469854, 0.4938, 0.517749, 0.540779, 0.562008, 0.580615, 0.595882, 0.60723, 0.61422
0.59225, 0.590348, 0.584709, 0.575548, 0.563218, 0.548193, 0.531052, 0.512452, 0.493108, 0.473764, 0.455163, 0.43802, 0.422993, 0.410659, 0.401497, 0.395853, 0.393947, 0.395848, 0.401487, 0.410649, 0.422979, 0.438003, 0.455143, 0.473743, 0.493083, 0.512425, 0.531024, 0.548173, 0.563195, 0.57552, 0.584691, 0.590341
0.5718, 0.57028, 0.56577, 0.558441, 0.548575, 0.536553, 0.522837, 0.507953, 0.492474, 0.476995, 0.46211, 0.448391, 0.436366, 0.426495, 0.419162, 0.414645, 0.413118, 0.414639, 0.419151, 0.426482, 0.436349, 0.448376, 0.462081, 0.476963, 0.49244, 0.507916, 0.522797, 0.536517, 0.548545, 0.558406, 0.565753, 0.57027
0.554475, 0.553278, 0.549723, 0.543945, 0.536165, 0.526683, 0.515865, 0.504126, 0.491917, 0.479709, 0.467968, 0.457147, 0.447659, 0.439872, 0.434088, 0.430525, 0.42932, 0.430519, 0.434077, 0.439855, 0.447631, 0.457114, 0.467933, 0.479666, 0.491873, 0.50408, 0.515816, 0.526637, 0.536126, 0.543912, 0.549696, 0.553265
0.539636, 0.538716, 0.535981, 0.53153, 0.525536, 0.518231, 0.509896, 0.50085, 0.491444, 0.482037, 0.47299, 0.464651, 0.45734, 0.451338, 0.44688, 0.444133, 0.443202, 0.444117, 0.446864, 0.451316, 0.457308, 0.464611, 0.472945, 0.481986, 0.491391, 0.500796, 0.509839, 0.518178, 0.525491, 0.531494, 0.535955, 0.538705
0.526745, 0.526065, 0.52404, 0.520745, 0.516306, 0.510896, 0.504723, 0.498026, 0.491059, 0.484091, 0.477391, 0.471215, 0.465799, 0.461353, 0.458049, 0.456012, 0.455319, 0.455998, 0.458028, 0.461324, 0.465761, 0.471157, 0.477325, 0.484032, 0.490998, 0.497963, 0.50466, 0.510838, 0.516257, 0.520705, 0.524014, 0.526052
0.515316, 0.514851, 0.513458, 0.511192, 0.508139, 0.504417, 0.500169, 0.49556, 0.490766, 0.485969, 0.481359, 0.477108, 0.473381, 0.47032, 0.468044, 0.46664, 0.466157, 0.466621, 0.46802, 0.470287, 0.473338, 0.477057, 0.481301, 0.485908, 0.4907, 0.495494, 0.500096, 0.504358, 0.508087, 0.51115, 0.513429, 0.514836
