1, 0.999398, 0.997592, 0.994588, 0.990393, 0.985016, 0.97847, 0.970772, 0.96194, 0.951995, 0.940961, 0.928864, 0.915735, 0.901604, 0.886505, 0.870476, 0.853553, 0.835779, 0.817197, 0.79785, 0.777785, 0.757051, 0.735698, 0.713778, 0.691342, 0.668445, 0.645142, 0.62149, 0.597545, 0.573365, 0.549009, 0.524534, 0.5, 0.475466, 0.450991, 0.426635, 0.402455, 0.37851, 0.354858, 0.331555, 0.308658, 0.286222, 0.264302, 0.242949, 0.222215, 0.20215, 0.182803, 0.164221, 0.146447, 0.129524, 0.113495, 0.0983962, 0.0842652, 0.0711357, 0.0590394, 0.0480054, 0.0380602, 0.029228, 0.0215298, 0.0149844, 0.00960736, 0.00541175, 0.00240764, 0.000602272, 3.7494e-33, 0.000602272, 0.00240764, 0.00541175, 0.00960736, 0.0149844, 0.0215298, 0.029228, 0.0380602, 0.0480054, 0.0590394, 0.0711357, 0.0842652, 0.0983962, 0.113495, 0.129524, 0.146447, 0.164221, 0.182803, 0.20215, 0.222215, 0.242949, 0.264302, 0.286222, 0.308658, 0.331555, 0.354858, 0.37851, 0.402455, 0.426635, 0.450991, 0.475466, 0.5, 0.524534, 0.549009, 0.573365, 0.597545, 0.62149, 0.645142, 0.668445, 0.691342, 0.713778, 0.735698, 0.757051, 0.777785, 0.79785, 0.817197, 0.835779, 0.853553, 0.870476, 0.886505, 0.901604, 0.915735, 0.928864, 0.940961, 0.951995, 0.96194, 0.970772, 0.97847, 0.985016, 0.990393, 0.994588, 0.997592, 0.999398
0.89524, 0.878507, 0.85033, 0.829665, 0.826002, 0.863003, 0.864823, 0.843239, 0.76598, 0.840037, 0.847054, 0.844292, 0.735547, 0.785202, 0.761224, 0.747484, 0.77224, 0.768568, 0.755419, 0.735374, 0.714419, 0.697135, 0.677385, 0.645661, 0.630658, 0.598388, 0.589603, 0.580436, 0.563988, 0.54254, 0.516801, 0.506164, 0.483184, 0.465072, 0.44492, 0.425323, 0.411964, 0.388097, 0.372501, 0.346172, 0.327548, 0.307227, 0.310368, 0.270705, 0.256243, 0.239174, 0.224732, 0.217347, 0.201949, 0.201938, 0.181648, 0.164135, 0.140587, 0.125835, 0.117386, 0.0968879, 0.0885959, 0.0939748, 0.115199, 0.0862465, 0.0810191, 0.0663444, 0.0628638, 0.0637163, 0.0702934, 0.0824994, 0.0795658, 0.0800957, 0.0809336, 0.0881074, 0.102922, 0.138007, 0.126952, 0.131422, 0.133885, 0.144497, 0.162829, 0.18255, 0.206225, 0.209046, 0.216037, 0.215121, 0.224721, 0.240083, 0.258479, 0.286303, 0.299547, 0.309149, 0.32697, 0.349804, 0.366394, 0.385505, 0.403673, 0.422407, 0.436243, 0.457754, 0.479443, 0.50177, 0.512943, 0.515907, 0.556691, 0.543414, 0.589241, 0.598099, 0.595384, 0.624405, 0.590684, 0.667391, 0.678756, 0.713073, 0.738185, 0.750304, 0.755133, 0.759607, 0.753457, 0.77348, 0.789626, 0.791465, 0.808954, 0.811618, 0.802277, 0.838499, 0.847391, 0.84609, 0.854219, 0.872004, 0.884273, 0.881968
0.798729, 0.789408, 0.742865, 0.779312, 0.743002, 0.763772, 0.787247, 0.780768, 0.769754, 0.773283, 0.778658, 0.783164, 0.77049, 0.738562, 0.69158, 0.689286, 0.714041, 0.724141, 0.712432, 0.692184, 0.672052, 0.657202, 0.64566, 0.627396, 0.610413, 0.580964, 0.568616, 0.563238, 0.544149, 0.525482, 0.497322, 0.41513, 0.466768, 0.458364, 0.442609, 0.426471, 0.411101, 0.390262, 0.373356, 0.355774, 0.342675, 0.32297, 0.309029, 0.294085, 0.279254, 0.263404, 0.247696, 0.232078, 0.223886, 0.21444, 0.232271, 0.188705, 0.171027, 0.182205, 0.176531, 0.165362, 0.127874, 0.126804, 0.131238, 0.132648, 0.125494, 0.111518, 0.111691, 0.114388, 0.143146, 0.143287, 0.137302, 0.136158, 0.130992, 0.142018, 0.146238, 0.165627, 0.167883, 0.17566, 0.177059, 0.196384, 0.200248, 0.216739, 0.226251, 0.235317, 0.24133, 0.24523, 0.256193, 0.280204, 0.278731, 0.300924, 0.314568, 0.324058, 0.339593, 0.358807, 0.373684, 0.387647, 0.404655, 0.419032, 0.431084, 0.449259, 0.468126, 0.486536, 0.49709, 0.508244, 0.530605, 0.547112, 0.555918, 0.572209, 0.572908, 0.589435, 0.587995, 0.626234, 0.641724, 0.595675, 0.680406, 0.684147, 0.679898, 0.688514, 0.686889, 0.699284, 0.709276, 0.666611, 0.712443, 0.592748, 0.690404, 0.740375, 0.701984, 0.753376, 0.762646, 0.787602, 0.80287, 0.794009
0.76476, 0.769175, 0.746342, 0.744537, 0.736594, 0.743749, 0.735525, 0.751493, 0.746986, 0.743589, 0.745306, 0.747313, 0.736419, 0.727893, 0.719443, 0.700774, 0.699944, 0.701447, 0.690058, 0.671349, 0.651389, 0.637813, 0.625367, 0.612531, 0.597328, 0.574997, 0.560242, 0.547808, 0.533757, 0.518046, 0.500768, 0.48799, 0.468023, 0.455944, 0.440736, 0.425, 0.40755, 0.390782, 0.381271, 0.360396, 0.345553, 0.331363, 0.323279, 0.304304, 0.289627, 0.275453, 0.262452, 0.256173, 0.239879, 0.226536, 0.218004, 0.208055, 0.191731, 0.182301, 0.18901, 0.161315, 0.154042, 0.173093, 0.141968, 0.137526, 0.138582, 0.13348, 0.137903, 0.146627, 0.149615, 0.155338, 0.15728, 0.156276, 0.162423, 0.170319, 0.173156, 0.184587, 0.188343, 0.202252, 0.201547, 0.207297, 0.203213, 0.235792, 0.22941, 0.247872, 0.253489, 0.263039, 0.27237, 0.280568, 0.287181, 0.302681, 0.31914, 0.334484, 0.347911, 0.361798, 0.372216, 0.388676, 0.403721, 0.417532, 0.429232, 0.445545, 0.461901, 0.477355, 0.489773, 0.506426, 0.510383, 0.531332, 0.534172, 0.554123, 0.564198, 0.570614, 0.593134, 0.605737, 0.62013, 0.63538, 0.642637, 0.610317, 0.636239, 0.640142, 0.646258, 0.655816, 0.666433, 0.677456, 0.685177, 0.69242, 0.681463, 0.697086, 0.681822, 0.698533, 0.717785, 0.742717, 0.762999, 0.75991
0.73959, 0.749706, 0.750662, 0.734346, 0.730492, 0.731188, 0.733327, 0.730258, 0.728679, 0.725377, 0.725958, 0.727117, 0.689542, 0.709117, 0.704216, 0.693479, 0.686296, 0.669724, 0.672023, 0.655978, 0.641849, 0.628512, 0.616598, 0.601932, 0.593274, 0.572249, 0.554344, 0.541717, 0.528126, 0.513924, 0.499819, 0.484627, 0.469683, 0.45529, 0.440575, 0.426778, 0.408286, 0.394744, 0.376774, 0.362996, 0.345849, 0.334119, 0.32301, 0.313264, 0.29716, 0.283524, 0.272237, 0.247937, 0.247829, 0.236778, 0.231667, 0.223452, 0.206062, 0.193014, 0.186543, 0.180396, 0.174362, 0.166864, 0.147509, 0.149109, 0.152194, 0.151257, 0.151176, 0.155913, 0.14481, 0.150801, 0.166346, 0.167722, 0.182956, 0.183902, 0.187618, 0.193641, 0.200524, 0.208971, 0.214922, 0.222388, 0.229512, 0.239496, 0.24763, 0.250797, 0.25722, 0.271574, 0.2814, 0.289418, 0.297559, 0.308188, 0.324376, 0.340595, 0.353256, 0.366929, 0.383678, 0.39151, 0.404457, 0.417251, 0.429445, 0.443116, 0.457352, 0.47101, 0.483562, 0.493509, 0.526129, 0.525386, 0.531792, 0.545752, 0.556761, 0.568076, 0.57655, 0.587386, 0.599935, 0.6116, 0.617739, 0.620301, 0.613323, 0.616781, 0.62463, 0.635602, 0.647796, 0.660686, 0.671181, 0.678156, 0.679923, 0.679136, 0.683747, 0.688175, 0.700854, 0.723767, 0.745854, 0.739913
0.753445, 0.744399, 0.736636, 0.728536, 0.728849, 0.718242, 0.716384, 0.710029, 0.711726, 0.7117, 0.716408, 0.712254, 0.686577, 0.69591, 0.6968, 0.682098, 0.670388, 0.650645, 0.654966, 0.644774, 0.634937, 0.622376, 0.612342, 0.602717, 0.585008, 0.573506, 0.55301, 0.537911, 0.524468, 0.510732, 0.495515, 0.484129, 0.469086, 0.454696, 0.439934, 0.424813, 0.408662, 0.392572, 0.379898, 0.367514, 0.353227, 0.341617, 0.322267, 0.324407, 0.306125, 0.290701, 0.275972, 0.262784, 0.257398, 0.246716, 0.239802, 0.228287, 0.216507, 0.205166, 0.222285, 0.190415, 0.194058, 0.201993, 0.170979, 0.167915, 0.166637, 0.164957, 0.162527, 0.165139, 0.153638, 0.167639, 0.184375, 0.184744, 0.190864, 0.194674, 0.197454, 0.205248, 0.209159, 0.215598, 0.222991, 0.233513, 0.241528, 0.247181, 0.257428, 0.267837, 0.270754, 0.287297, 0.288606, 0.304171, 0.305717, 0.314148, 0.329724, 0.343641, 0.35388, 0.368698, 0.380974, 0.391519, 0.404086, 0.416053, 0.429064, 0.440802, 0.454986, 0.468303, 0.480841, 0.492959, 0.505589, 0.521269, 0.529289, 0.538556, 0.548546, 0.557489, 0.556438, 0.574593, 0.586815, 0.578708, 0.60291, 0.613123, 0.61449, 0.617351, 0.622248, 0.629969, 0.639914, 0.650498, 0.65913, 0.665558, 0.665734, 0.668957, 0.673137, 0.677327, 0.689322, 0.704606, 0.720234, 0.731805
0.706098, 0.715085, 0.715302, 0.71966, 0.714272, 0.707722, 0.702871, 0.699876, 0.68686, 0.703667, 0.7188, 0.681406, 0.687448, 0.683282, 0.677877, 0.669234, 0.660512, 0.653066, 0.645047, 0.636648, 0.628909, 0.613238, 0.603863, 0.599441, 0.576933, 0.566259, 0.549087, 0.535847, 0.515835, 0.507771, 0.494935, 0.484903, 0.467338, 0.454117, 0.440224, 0.42534, 0.409804, 0.392639, 0.384077, 0.370955, 0.357928, 0.347364, 0.332677, 0.327733, 0.312204, 0.30522, 0.281688, 0.277873, 0.260799, 0.255265, 0.249795, 0.24023, 0.228056, 0.217169, 0.217635, 0.200756, 0.19371, 0.191328, 0.185353, 0.180626, 0.179475, 0.179418, 0.17835, 0.179345, 0.182579, 0.199087, 0.199214, 0.199729, 0.201048, 0.187309, 0.21126, 0.222597, 0.217614, 0.225424, 0.22968, 0.240441, 0.24868, 0.256841, 0.264452, 0.2719, 0.273654, 0.285759, 0.295367, 0.299368, 0.312931, 0.321686, 0.334927, 0.347777, 0.35896, 0.371247, 0.381619, 0.392291, 0.403708, 0.415969, 0.428205, 0.440585, 0.453624, 0.466854, 0.478276, 0.489552, 0.506599, 0.51703, 0.527587, 0.531149, 0.54171, 0.548679, 0.559776, 0.565966, 0.57654, 0.586314, 0.594723, 0.604213, 0.630977, 0.615084, 0.619474, 0.625875, 0.634131, 0.642042, 0.648979, 0.653507, 0.689503, 0.661773, 0.665773, 0.671371, 0.688307, 0.691647, 0.699933, 0.701926
0.692228, 0.699949, 0.707143, 0.760165, 0.701982, 0.697005, 0.692653, 0.692137, 0.693743, 0.685592, 0.686863, 0.677732, 0.675756, 0.671315, 0.666617, 0.658542, 0.642244, 0.652781, 0.637581, 0.628266, 0.620151, 0.607045, 0.595341, 0.583486, 0.568898, 0.557567, 0.543868, 0.531416, 0.518667, 0.505204, 0.492496, 0.481313, 0.465951, 0.453829, 0.440718, 0.426559, 0.41579, 0.398901, 0.386198, 0.373887, 0.361408, 0.354927, 0.348614, 0.331502, 0.315881, 0.304868, 0.291233, 0.276676, 0.268537, 0.262074, 0.256995, 0.250509, 0.239061, 0.228072, 0.221316, 0.213763, 0.205798, 0.200929, 0.195506, 0.189755, 0.189198, 0.191889, 0.188699, 0.18516, 0.202231, 0.200748, 0.204733, 0.233129, 0.203317, 0.216178, 0.221177, 0.226236, 0.22983, 0.236377, 0.24072, 0.246725, 0.255247, 0.264023, 0.271404, 0.27823, 0.283114, 0.292599, 0.301233, 0.31017, 0.317349, 0.327404, 0.338551, 0.349936, 0.361502, 0.372954, 0.379382, 0.394978, 0.40499, 0.414523, 0.427475, 0.439317, 0.451377, 0.463586, 0.475415, 0.487151, 0.50174, 0.513639, 0.519826, 0.527683, 0.538648, 0.548129, 0.556398, 0.56025, 0.569275, 0.578917, 0.587904, 0.595943, 0.603717, 0.609491, 0.614098, 0.620066, 0.62754, 0.633359, 0.640005, 0.690299, 0.642174, 0.653914, 0.658403, 0.67346, 0.671944, 0.679727, 0.686355, 0.691684
0.688517, 0.691374, 0.699397, 0.693824, 0.690658, 0.688632, 0.683614, 0.680803, 0.682544, 0.67786, 0.669032, 0.671394, 0.66738, 0.660651, 0.652776, 0.647668, 0.642905, 0.637365, 0.630457, 0.621227, 0.61209, 0.600946, 0.587267, 0.565708, 0.562645, 0.549682, 0.538988, 0.527766, 0.515415, 0.50092, 0.490548, 0.474506, 0.462471, 0.453105, 0.440324, 0.426761, 0.414632, 0.400823, 0.388988, 0.378208, 0.359361, 0.355479, 0.346283, 0.331665, 0.319509, 0.308897, 0.298526, 0.285278, 0.280403, 0.268026, 0.259204, 0.260193, 0.24982, 0.237565, 0.22917, 0.229696, 0.214706, 0.208593, 0.201766, 0.173383, 0.195024, 0.200504, 0.20407, 0.207253, 0.199638, 0.208236, 0.215946, 0.218639, 0.212756, 0.216925, 0.225803, 0.21436, 0.239083, 0.228227, 0.248858, 0.262228, 0.260825, 0.269414, 0.27793, 0.282946, 0.286985, 0.295946, 0.306383, 0.315076, 0.320976, 0.335135, 0.341546, 0.351887, 0.363267, 0.374536, 0.384353, 0.39269, 0.405004, 0.41589, 0.426821, 0.437527, 0.447816, 0.458261, 0.471767, 0.482449, 0.493151, 0.505875, 0.525332, 0.522159, 0.533712, 0.543104, 0.551817, 0.556396, 0.565067, 0.574624, 0.582477, 0.583412, 0.596495, 0.595733, 0.608162, 0.613743, 0.62029, 0.626063, 0.632294, 0.637638, 0.643041, 0.647723, 0.651615, 0.653525, 0.661448, 0.669627, 0.677348, 0.683637
0.683699, 0.681546, 0.682865, 0.680684, 0.680261, 0.680538, 0.673838, 0.672161, 0.672714, 0.673069, 0.667296, 0.671196, 0.660858, 0.652169, 0.63924, 0.637769, 0.632001, 0.626729, 0.614576, 0.61435, 0.605227, 0.595886, 0.584746, 0.574252, 0.558895, 0.548184, 0.536145, 0.524835, 0.512909, 0.500868, 0.488843, 0.475449, 0.464853, 0.452553, 0.439965, 0.427147, 0.414785, 0.401935, 0.390202, 0.380294, 0.368167, 0.357612, 0.346112, 0.328616, 0.324298, 0.317976, 0.307458, 0.303111, 0.288368, 0.277086, 0.265384, 0.266768, 0.25565, 0.244271, 0.236132, 0.229667, 0.223868, 0.216236, 0.20589, 0.207442, 0.207701, 0.210631, 0.212415, 0.222342, 0.234553, 0.217185, 0.2095, 0.221378, 0.217134, 0.221864, 0.232288, 0.235726, 0.241832, 0.245678, 0.254851, 0.261925, 0.268001, 0.274624, 0.281858, 0.28813, 0.293579, 0.298351, 0.310142, 0.318381, 0.326424, 0.335495, 0.344035, 0.353857, 0.364702, 0.374835, 0.384539, 0.394811, 0.405046, 0.415626, 0.426837, 0.436735, 0.446884, 0.457779, 0.469543, 0.480269, 0.490435, 0.498574, 0.511293, 0.521358, 0.529172, 0.538412, 0.549199, 0.553799, 0.56219, 0.571386, 0.57204, 0.583717, 0.589103, 0.595315, 0.601906, 0.608121, 0.61391, 0.619592, 0.625021, 0.629812, 0.634216, 0.64018, 0.644795, 0.648265, 0.653188, 0.66117, 0.669074, 0.676439
