1, 0.990393, 0.96194, 0.915735, 0.853553, 0.777785, 0.691342, 0.597545, 0.5, 0.402455, 0.308658, 0.222215, 0.146447, 0.0842652, 0.0380602, 0.00960736, 3.7494e-33, 0.00960736, 0.0380602, 0.0842652, 0.146447, 0.222215, 0.308658, 0.402455, 0.5, 0.597545, 0.691342, 0.777785, 0.853553, 0.915735, 0.96194, 0.990393
0.90975, 0.901859, 0.87849, 0.84054, 0.789469, 0.727239, 0.65624, 0.579203, 0.499087, 0.41897, 0.341933, 0.270935, 0.208706, 0.157635, 0.119687, 0.0963166, 0.0884255, 0.0963162, 0.119685, 0.157634, 0.208705, 0.270935, 0.341933, 0.418971, 0.499087, 0.579204, 0.656241, 0.727239, 0.789469, 0.840541, 0.878491, 0.90186
0.83529, 0.828812, 0.809629, 0.778477, 0.736553, 0.685469, 0.627188, 0.563949, 0.498183, 0.432416, 0.369177, 0.310896, 0.259813, 0.217889, 0.186738, 0.167554, 0.161077, 0.167555, 0.186737, 0.217889, 0.259812, 0.310896, 0.369177, 0.432417, 0.498183, 0.56395, 0.627187, 0.68547, 0.736554, 0.778477, 0.80963, 0.828813
0.773804, 0.768491, 0.752755, 0.727203, 0.692816, 0.650915, 0.603111, 0.55124, 0.497297, 0.443353, 0.391483, 0.343679, 0.301779, 0.267391, 0.241839, 0.226104, 0.220792, 0.226105, 0.241839, 0.26739, 0.301777, 0.343678, 0.391483, 0.443353, 0.497297, 0.551241, 0.603112, 0.650916, 0.692814, 0.727204, 0.752756, 0.768491
0.722971, 0.718618, 0.705727, 0.684793, 0.656621, 0.622293, 0.583128, 0.540633, 0.496439, 0.452244, 0.409749, 0.370585, 0.336257, 0.308085, 0.287151, 0.27426, 0.269907, 0.27426, 0.28715, 0.308084, 0.336256, 0.370584, 0.409749, 0.452245, 0.496439, 0.540633, 0.583128, 0.622293, 0.656621, 0.684793, 0.705727, 0.718618
0.68088, 0.67732, 0.666777, 0.649657, 0.626618, 0.598543, 0.566513, 0.53176, 0.495617, 0.459474, 0.424719, 0.39269, 0.364616, 0.341576, 0.324456, 0.313913, 0.310354, 0.313913, 0.324456, 0.341576, 0.364615, 0.39269, 0.424719, 0.459474, 0.495617, 0.53176, 0.566514, 0.598544, 0.626618, 0.649658, 0.666778, 0.67732
0.645953, 0.64305, 0.63445, 0.620486, 0.601693, 0.578793, 0.552668, 0.52432, 0.494839, 0.465359, 0.437011, 0.410885, 0.387986, 0.369193, 0.355229, 0.346629, 0.343726, 0.346629, 0.355229, 0.369193, 0.387985, 0.410885, 0.437011, 0.465359, 0.49484, 0.524321, 0.552669, 0.578794, 0.601693, 0.620486, 0.634451, 0.64305
0.616887, 0.614528, 0.607541, 0.596196, 0.580928, 0.562323, 0.541098, 0.518067, 0.494115, 0.470163, 0.447132, 0.425907, 0.407303, 0.392034, 0.380689, 0.373703, 0.371344, 0.373703, 0.380689, 0.392034, 0.407302, 0.425906, 0.447132, 0.470164, 0.494116, 0.518067, 0.541098, 0.562324, 0.580928, 0.596196, 0.607541, 0.614528
0.592599, 0.590694, 0.585052, 0.575889, 0.563559, 0.548535, 0.531393, 0.512794, 0.493451, 0.474109, 0.455509, 0.438368, 0.423344, 0.411013, 0.401851, 0.396209, 0.394304, 0.396209, 0.401851, 0.411013, 0.423343, 0.438367, 0.455509, 0.474109, 0.493452, 0.512794, 0.531393, 0.548535, 0.563559, 0.575889, 0.585052, 0.590694
0.572188, 0.570664, 0.566149, 0.558818, 0.548952, 0.53693, 0.523214, 0.508332, 0.492855, 0.477377, 0.462495, 0.448779, 0.436758, 0.426891, 0.41956, 0.415046, 0.413521, 0.415045, 0.41956, 0.426891, 0.436756, 0.448778, 0.462495, 0.477378, 0.492855, 0.508331, 0.523214, 0.53693, 0.548952, 0.558818, 0.566149, 0.570664
